tweet_id,tweet,sentiment
4243,Hmm....only 9? #SXSW right-brain #mwrc11 left-brain?? :) RT @mention @mention at #SXSW 9 out of 10 attendees have Mac or iPad,2
3636,"@mention If you're looking for a space to #escape at #sxsw, why don't you stop by Arthaus! {link}",1
2747,All iphone users kill yo self if u hated on ubertwitter New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW,2
8857,"I wish I was in Austin, if only for the free iPad 2s. #sxsw",2
7947,Robot wars. Steampunk time machines. Mystery boxes of electronics. Awesome Austin tacos. Super Happy Dev House + Google win #sxsw.,2
4568,It's a lonely job protecting the iPad 2 but someones gotta do it.  {link}  #sxsw,2
400,NO Google Circles! RT @mention We're not launching any products at #SXSW but we're doing plenty else.,1
2917,#Apple Opening Pop-Up Store in Austin for #SXSW Geekfest [Apple] {link} #applesxsw #southbysouthwest,1
2670,I would be interested to hear recomds RT @mention recommends using google voice to separate work from life #evolvingworkplace #sxsw,2
458,@mention  Enjoy #Sxsw and ride anywhere in Austin for $10 . download the #GroundLink app {link} booth 437,1
6799,"RT @mention Tim O'Reilly his Web 2.0 definition -firms tht survived built value frm consumer-generated data. eBay,Amazon,Google. #sxsw",1
6388,RT @mention Nothing says DOUCHE CAKE like walking around with a IPAD like it's an Iphone #sxsw,0
2309,Free music on iTunes! SXSW: Featured Artists - {link} #iTunes #SXSW,1
7880,"15 minutes left in line for the ipad at #sxsw. think i'm gonna bail, my butt's asleep. #notreally",1
2705,OMG. Apple pop-up retail at #sxsw? Please let them have a full palette of iPad2's and a truck parked out back,2
7968,My small screen debut. #Monster #ipad #jobsearch app video for #SXSW video wall {link},1
3899,The exhibit hall is open at #SXSW! Visit #EMC for a chance to win an iPad 2! @mention,2
3768,Hey @mention do you have an iPhone? We'd love to turn your art into a iPhone case. Let us know! #zazzlesxsw #sxsw,2
6183,RT @mention It's not a rumor: Apple is opening up a temporary store in downtown Austin for #SXSW and the iPad 2 l... {link},1
8753,The most valuable device at #sxsw so far is the #apple #iPod #iPhone charger.,2
5111,RT @mention @mention Alive and loving it! Great talks from Jonathan Dahl #minimalistprogramming and Google's Marissa Mayer #MarissaGoogle - #sxsw,2
6278,RT @mention Love it. @mention #sxsw: &quot;apple comes up with cool technology no one's ever heard of because they don't go to conferences&quot;,2
3933,Mayer admits that Google needs to &quot;consolidate&quot; some of its products ÛÒ namely Latitude and Hotpot ÛÒ into &quot;features of products&quot; #sxsw,1
4582,Buying 2 new iPad's with @mention #geekdate #apple #sxsw #ipad2,2
9059,@mention you know...they sell apple products at places other than #sxsw... just sayin.,1
4695,"@mention No, no, no .. I wouldn't buy an iPad 2. I'd wait for the iPad 3 with teleporting capabilities. #sxsw",0
3440,"Beware, the android #sxsw app for schedules is completely innacurate. Just walked to the hyatt for no reason #sxswfail",0
5846,RT @mention Google maps has 150 million users. 40 percent of Google Maps users are mobile #sxsw,1
3845,AKQA is hiring. Find me up front after Designing iPad Interfaces - New Navigation Schemas in Ballroom A. #sxsw,1
2771,"Yes, there's a line in front of the all-but-confirmed pop-up Apple Store at #SXSW. {link}",1
3538,This is why social technology is amazing: Google has set up a Person Finder in both English and Japanese: {link} #SXSW,2
7100,Apple is opening up a temporary store in downtown #Austin for #SXSW &amp; iPad 2 launch {link},1
938,".@mention of @mention on manufacturing serendipity- &quot;Having access to more information makes us more curious, not less&quot; #SXSW",1
763,"Google to Launch Major New Social Network Called Circles, but not at #SXSW by @mention {link} via @mention",1
2463,"Just added my #SXSW flights to @mention Matching people on planes/airports. Also downloaded the @mention iPhone app, nicely done.",2
8949,At the #SXSW #apple store in #ATX  {link},1
309,"#Sxsw You are attending SXSW? report what you see with your Android phone, get Bannka app.",1
8431,Just saw the Google Streetvview car. #sxsw,1
6500,"RT @mention RT @mention #SXSW Why Google, Apple, EA Games, Zynga, Facebook, Microsoft and Intuit went gaga for The Go Game: {link}",1
7955,"Jadi penasaran RT @mention Google to Launch Major New Social Network Called Circles, Possibly Today {link} #sxsw",1
4861,Google 'to launch social network in May' - Independent.ie {link} #sxsw,1
460,"Before It Even Begins, #Apple #Winning #SXSW {link} via @mention @mention",1
2796,Nice to hear that mint.com is working on an iPad app! #FTW #SXSWi #SXSW,2
7321,#GSDM &amp; #Google The Industry Party for #SXSW is on. And @mention is in the house.,1
3018,iPhone users at #SXSW - any of you have your GPS stuck on? Is one of the new geo app updates doing it? FourSquare/gowalla?,0
8700,We interrupt your regularly-scheduled #sxsw geek programming with Big news!  {link} by @mention  #google #circles,1
3284,Asked Google Chrome team about IE9. Feeback: Anything that raises the bar on browser performance is a good thing #telling #ie9 #fast #sxsw,1
7679,Google (tries again) to launch a new social network called Circles: {link} #sxsw,1
246,GSD&amp;M and Google.....sitting in a tree {link} #sxsw #gsdm,1
3428,Apple to have pop-up store in Austin. Smart. {link} #sxsw,1
1281,"If I show up at #sxsw with my 1st gen iPad, will they still let me in the door?",1
5785,RT @mention Going to #sxsw? Need a lift from the airport? Register for the FREE @mention shuttle! {link},1
653,Wondering if anyone at #SXSW will sell me a Verizon iPhone? Bueller?,1
4169,Still feeling pukey and jet blue terminal was smelling like farts. Managed to buy apple slices for $5 too. #notwinning #sxsw,1
459,@mention  Enjoy #Sxsw and ride anywhere in Austin for $10 . dwnld the #GroundLink app{link} booth 437,1
5622,"RT @mention CNN to launch &quot;TV everywhere&quot; service for mobile, Google TV and computers: {link} #SXSW",1
852,For those looking for HIG-like guidelines when designing for android {link} by Adam Beckley #uxamandroid @mention #SXSW,1
2244,really amazing to see so many people putting up with Apple's Notes app on the iPad at #SXSW:  {link},0
4517,Global #Android Activations Mapped and Animated {link} #smartphones #technology #wireless #mobile #tech #sxsw #sxswi #eidt,1
3650,"iPhone amigos.  If you don't have the @mention app, change that now. #broadcastr #bestappever #sxsw",2
8231,Very smart from @mention #hollergram iPad app for #sxsw! {link} (may leave my vuvuzela at home now),2
6216,"RT @mention Just read that #apple will be at #SXSW selling iPad 2 on release day. Good lord, the vortex of smugness that day may be unbearable.",0
6914,"RT @mention Web Developers: If you havenÛªt tried New Relic, sign up during #SXSW and enter to win an iPad 2! Come by booth 13 {link}",2
6336,RT @mention My post on Google/Bing Q/A with @mention @mention @mention on website ranking #SXSW #qagb {link},1
5703,RT @mention every time u hold yur ipad 2 up in the air to snap a pic it reminds me of a priest holding up a bible. except designed in california. #sxsw,1
1071,#sxsw app schedule #fail try sched.org - google: sched sxsw 2011 click first link. All the unofficial parties and room counts. Genius.,1
8158,THE BIG #SXSW RUMOR: Google to launch ludicon based &quot;Circles&quot; facebook killer. Supposedly @mention already saw it and it's ossum.,2
7417,Pop-up Apple Store seems to be out of pop-up iPad2s. #SXSW,0
70,Check! RT @mention giving added value to location based services needs to battle check-in fatigue #google #pnid #sxsw,1
3634,@mention if you have WiFi + Android Geeks nearby #SXSW please try sharing with FrostWire {link} (just issued update),1
1829,Awww yeaaa new music from @mention just in time for #sxsw {link},1
5520,RT @mention At #SXSW?? MindTouchers @mention @mention @mention are there giving iPad demos of MindTouch TCS! Tweet them to check it out!,2
3366,"Security guard enjoying the iPad2 at the Apple Store in Austin... #sxsw #ipad2 
 {link}",2
7436,Can you spot @mention iPhone? #SXSW {link},1
856,If anyone lost an iPhone in the back of a cab in downtown Austin around 10.30-11p tonight please hit me up #sxsw,1
7533,New on our FB page: Summary of Google VP Marissa Mayer's talk on Location {link} #MarissaGoogle #sxsw,1
770,"Google to Launch Major New Social Network Called Circles, Possibly Today {link}",2
349,Landed in Austin. Spotted the Google Places Ads for #SxSW at the airport: &quot;The Ultimate Austin Pocket Guide&quot;. More like #Yelp than #iTourU,1
1739,"Today at #SXSW: Bulletproof UX strategy, games &amp; design patterns with Google, and the anatomy of a design decision.",1
6270,"RT @mention Looking for a cool new #iPhone twitter app to track the action at #sxsw this week, check out {link} #tweetignite",2
5219,"RT @mention #Awesome @mention &amp; @mention on ranking: There are no normal results, quit ranking. Page views, unique visitors - these analytics matter #sxsw",1
9047,Those of you at #SXSW I need the details on Google Circle! What's it all about? @mention @mention,1
4155,My sis Julie and I are in a life and death Rockaroke struggle to win her an iPad at the #Fandango #SXSW party. Hole and Bad Religion so far,2
8453,Going to the urinal while holding ur ipad and tweeting about it is tough! #sxsw,1
1966,Style X &amp; @mention - brethren #SXSW pop-ups! ://m.theatlantic.com/technology/archive/2011/03/apple-sets-up-temporary-megastore-at-sxsw/72296/,1
2496,@mention dan die maar doen? :P RT @mention #sxsw ipad store sold out of everything except 64gig wifi only white,1
5856,RT @mention Google says reports about launch of Circles social network at #sxsw are incorrect {link} No launch today at any rate.,1
4763,Nice! @mention #sxsw highlights thus far: made friends w/ istock UX developer :) #singularity blows my mind: oy! GOOGLE OWNS IT!,2
4735,"#SXSW sponsored by Apple, plaid, and boys I'm attracted to.",2
6259,"RT @mention Listening to marissa meyer, head of google social get grilled about JC Penney lol #sxsw",1
6835,"RT @mention Use question/answer, ask/receive kind of model in iPad app design. Give and take. Entice them to ask more. @mention #tapworthy #sxsw",1
1482,Akhirnya... ÛÏ@mention New #UberSocial for #iPhone now in the App Store includes UberGuide to #SXSW sponsored by  {link},1
8476,Food for thought: I prefer #SXSW app to website scheduler. iPhone changed my life. Interesting how smart phones have changed communications.,2
4786,:) RT @mention Most not even born yet RT @mention Google's #SxSW party: &quot;Party like it's 1986&quot; [pic]: {link},1
3605,"Ceder Rapids Andy, ping me, I want to interview you in the livestream #suasxsw #sxsw, Am in front row w iphone, flip and Mac in my hand :)",1
1517,&quot;She's the iPad DJ working the Etsy party.&quot; #realtalk #sxsw,1
61,"#futuremf @mention {link} spec for recipes on the web, now in google search: {link}  #sxsw",1
6806,RT @mention To kick off #SXSWi @mention is giving away an iPad 2... Just visit the FB page to enter: {link} #SXSW,2
4392,@mention my iPhone crashed &amp; I had to do a fresh restore &amp; lost my fave Dali/canvas pak? Can I ever get it back? Also are you @mention #sxsw?,0
474,"Before It Even Begins, Apple Wins SXSW - TechCrunch {link} #sxsw",2
8035,"Cause we so need another one RT @mention Google to Launch Major New Social Network Called Circles, Poss today {link} #SXSW",1
4066,Grab the latest @mention before #SXSW! {link},1
1733,Fear not #SXSW-ers! RT @mention Confirmed! Apple store 2 week popup in Austin for #SXSW {link},2
6320,RT @mention Miss the Battelle Interview About IPad 2 &amp;Social Media last week? Find it here [video] {link} #sxsw,1
7381,Lightbox Photos Wants To Be Your New Android Camera App (SXSW) {link} #Android #iPhone #NewAndroid #SXSW,1
5383,"RT @mention all: @mention recorded a cover exclusively for #ApartMovie, produced by Dan Auerbach. Now you can buy it: {link} #SXSW",1
5138,RT @mention @mention New iPad Apps For #SpeechTherapy And Communication Are Showcased At The #SXSW Conference {link} #iear #edchat #asd,1
2631,What's the best iPad app for (offline) viewing of the #sxsw program?,1
3335,"I have a Google doc spreadsheet of my #SXSW schedule ready to view. If you want it, let me know.",1
6494,"RT @mention RT @mention #iPad Lounge: Recharge, coffee, H2O, iPad Art Show-free, daily for #sxsw 106 E (cont) {link}",1
3562,@mention I saw that yesterday! Hoping that it won't b too crowded ;) #apple #ipad2 #sxsw,1
1700,@mention #SXSW #Apple #iPad2 {link},1
2008,Lonely Planet releases free Austin city guide iPhone app for #SXSW. Like there aren't enough apps cluttering up your handset.,0
6025,"RT @mention Hmmmm..... RT @mention Google to Launch Major New Social Network, &quot;Circles&quot; -possibly Today {link} #sxsw",1
3392,Party with DJ Do Jo playing with Red Bull BPM on iPad! #SXSW #courtyard @mention  {link},2
1838,It's not a rumor: Apple is opening up a temporary store in downtown Austin for #SXSW and the iPad 2 launch {link} via @mention,1
7573,Google Circles coming soon- new social network will have photo/video/status updates and more #SXSWi #SXSW {link},1
6118,RT @mention Im in the Q at the Apple pop up store #sxsw with @mention and @mention !! :))  {link},1
8161,Survive #SXSW with @mention Live Music App for iPhone and Android {link},2
6663,RT @mention Sneak peak of the Google exhibit at the #SXSW trade show  {link},1
5983,"RT @mention Heat Tracker is a cool heatmap iPhone app overlay for Foursquare, but everything is on fire here #SXSW",2
